,Unnamed: 0,Player,Nation,Pos,Age,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Matches,team,MP,country_full_name
2157,2157,Angelica Soffia,ITA,"FW,MF",22.0,,10,909.0,10.1,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,1.1,2.6,13.0,32.0,43.0,0.1,0.3,0.4,0.1,0.4,0.15,0.11,0.26,0.15,0.26,Matches,Milan-Women,21.0,Italy
2158,2158,Aniek Nouwen,NLD,DF,23.0,,10,902.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.4,4.0,22.0,4.0,0.0,0.1,0.1,0.0,0.1,0.1,0.04,0.14,0.1,0.14,Matches,Milan-Women,11.0,Netherlands
2159,2159,Linda Tucceri Cimini,ITA,"DF,MF",31.0,,5,450.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.2,1.0,1.1,8.0,21.0,13.0,0.0,0.4,0.4,0.0,0.4,0.19,0.19,0.39,0.04,0.23,Matches,Milan-Women,8.0,Italy
2160,2160,Alia Guagni,ITA,"DF,FW",34.0,,5,447.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.6,5.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11,Matches,Milan-Women,9.0,Italy
2161,2161,Chanté Dompig,NLD,"FW,MF",21.0,,5,377.0,4.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,0.0,1.3,4.0,5.0,23.0,0.48,0.0,0.48,0.48,0.48,0.31,0.0,0.31,0.31,0.31,Matches,Milan-Women,5.0,Netherlands
2162,2162,Selena Babb,NLD,GK,26.0,,1,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Milan-Women,1.0,Netherlands
2163,2163,Michaela Dubcová,CZE,FW,23.0,,0,22.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,0.0,1.0,4.09,0.0,4.09,4.09,4.09,1.07,0.0,1.07,1.07,1.07,Matches,Milan-Women,4.0,Czechia
2164,2164,Nesrine Bahlouli,FRA,FW,19.0,,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Milan-Women,3.0,France
2165,2165,Oona Sevenius,FIN,"FW,MF",18.0,,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,Milan-Women,2.0,Finland
2166,2166,Noémie Carage,FRA,"DF,MF",25.0,,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,Milan-Women,4.0,France
2167,2167,Silvia Rubio,ESP,MF,21.0,,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Milan-Women,1.0,Spain
2168,2168,Verena Beka,ITA,GK,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2169,2169,Erin Cesarini,ITA,MF,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2170,2170,Elisa Crevacore,ITA,DF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2171,2171,Elisa Dal Brun,ITA,MF,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2172,2172,Valentina Donolato,ITA,MF,16.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2173,2173,Noemi Fedele,ITA,GK,26.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2174,2174,Chiara Premoli,ITA,MF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2175,2175,Monica Renzotti,ITA,FW,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2176,2176,Nadine Sorelli,ITA,DF,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2177,2177,Paola Zanini,ITA,DF,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Milan-Women,0.0,Italy
2178,2178,Squad Total,null,nan,26.6,,286,2340.0,26.0,49.0,32.0,81.0,46.0,3.0,7.0,47.0,1.0,40.3,35.1,23.6,58.7,345.0,896.0,879.0,1.88,1.23,3.12,1.77,3.0,1.55,0.91,2.46,1.35,2.26,,Milan-Women,44.0,null
2179,2179,Opponent Total,null,nan,26.3,,286,2340.0,26.0,42.0,23.0,65.0,37.0,5.0,6.0,28.0,1.0,38.6,33.8,22.2,56.0,362.0,933.0,915.0,1.62,0.88,2.5,1.42,2.31,1.49,0.85,2.34,1.3,2.16,,Milan-Women,44.0,null
2180,2180,Moeka Minami,JPN,DF,23.0,,28,2580.0,28.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.7,1.8,33.0,180.0,34.0,0.07,0.0,0.07,0.07,0.07,0.04,0.03,0.06,0.04,0.06,Matches,AS-Roma,32.0,Japan
2181,2181,Manuela Giugliano,ITA,MF,24.0,,30,2539.0,28.2,9.0,5.0,14.0,9.0,0.0,0.0,6.0,1.0,6.4,6.4,8.1,14.5,48.0,221.0,95.0,0.32,0.18,0.5,0.32,0.5,0.23,0.29,0.51,0.23,0.51,Matches,AS-Roma,31.0,Italy
2182,2182,Elena Linari,ITA,DF,28.0,,28,2490.0,27.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.8,1.8,0.4,2.2,24.0,135.0,11.0,0.11,0.04,0.14,0.11,0.14,0.06,0.02,0.08,0.06,0.08,Matches,AS-Roma,28.0,Italy
2183,2183,Valentina Giacinti,ITA,FW,28.0,,29,2427.0,27.0,16.0,5.0,21.0,16.0,0.0,0.0,3.0,0.0,14.5,14.3,3.2,17.5,41.0,44.0,179.0,0.59,0.19,0.78,0.59,0.78,0.54,0.12,0.66,0.53,0.65,Matches,AS-Roma,33.0,Italy
2184,2184,Giada Greggi,ITA,MF,22.0,,26,2403.0,26.7,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.8,1.8,3.8,5.7,43.0,149.0,60.0,0.11,0.11,0.22,0.11,0.22,0.07,0.14,0.21,0.07,0.21,Matches,AS-Roma,32.0,Italy
2185,2185,Emilie Haavi,NOR,"DF,FW",30.0,,27,2370.0,26.3,9.0,9.0,18.0,9.0,0.0,0.0,1.0,0.0,5.1,5.1,5.4,10.4,129.0,75.0,286.0,0.34,0.34,0.68,0.34,0.68,0.19,0.2,0.4,0.19,0.4,Matches,AS-Roma,33.0,Norway
2186,2186,Carina Wenninger,AUT,DF,31.0,,27,2357.0,26.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.4,2.4,0.7,3.0,17.0,100.0,6.0,0.04,0.04,0.08,0.04,0.08,0.09,0.02,0.11,0.09,0.11,Matches,AS-Roma,28.0,Austria
2187,2187,Camelia Ceasar,ROU,GK,24.0,,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,AS-Roma,25.0,Romania
2188,2188,Andressa,BRA,MF,29.0,,28,2248.0,25.0,13.0,3.0,16.0,11.0,2.0,3.0,4.0,0.0,10.4,8.0,4.5,12.5,32.0,94.0,102.0,0.52,0.12,0.64,0.44,0.56,0.42,0.18,0.6,0.32,0.5,Matches,AS-Roma,30.0,Brazil
2189,2189,Elisa Bartoli,ITA,DF,31.0,,23,2038.0,22.6,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,61.0,146.0,43.0,0.13,0.04,0.18,0.13,0.18,0.09,0.05,0.13,0.09,0.13,Matches,AS-Roma,25.0,Italy
2190,2190,Annamaria Serturini,ITA,"FW,MF",24.0,,20,1765.0,19.6,5.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,5.8,5.8,3.5,9.3,86.0,37.0,216.0,0.25,0.25,0.51,0.25,0.51,0.3,0.18,0.47,0.3,0.47,Matches,AS-Roma,29.0,Italy
2191,2191,Benedetta Glionna,ITA,"DF,FW",23.0,,17,1639.0,18.2,7.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,5.9,5.9,4.7,10.6,68.0,51.0,195.0,0.38,0.33,0.71,0.38,0.71,0.32,0.26,0.58,0.32,0.58,Matches,AS-Roma,32.0,Italy
2192,2192,Norma Cinotti,ITA,"DF,MF",25.0,,13,1104.0,12.3,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,0.9,2.2,11.0,65.0,21.0,0.16,0.0,0.16,0.16,0.16,0.1,0.07,0.18,0.1,0.18,Matches,AS-Roma,21.0,Italy
2193,2193,Sophie Román Haug,NOR,FW,23.0,,9,974.0,10.8,8.0,4.0,12.0,8.0,0.0,0.0,2.0,0.0,4.4,4.4,3.9,8.3,6.0,39.0,63.0,0.74,0.37,1.11,0.74,1.11,0.4,0.36,0.76,0.4,0.76,Matches,AS-Roma,24.0,Norway
2194,2194,Lucia Di Guglielmo,ITA,DF,25.0,,7,658.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,17.0,31.0,13.0,0.0,0.14,0.14,0.0,0.14,0.02,0.07,0.09,0.02,0.09,Matches,AS-Roma,12.0,Italy
2195,2195,Emma Lind,SWE,GK,27.0,,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,AS-Roma,7.0,Sweden
2196,2196,Beata Kollmats,SWE,DF,30.0,,7,625.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,5.0,21.0,4.0,0.14,0.0,0.14,0.14,0.14,0.04,0.01,0.05,0.04,0.05,Matches,AS-Roma,10.0,Sweden
2197,2197,Paloma Lázaro,ESP,"FW,MF",28.0,,5,519.0,5.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.4,3.4,1.3,4.8,17.0,15.0,42.0,0.17,0.35,0.52,0.17,0.52,0.59,0.24,0.83,0.59,0.83,Matches,AS-Roma,14.0,Spain
2198,2198,Elin Landström,SWE,DF,30.0,,4,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.7,8.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.13,0.02,0.13,Matches,AS-Roma,11.0,Sweden
2199,2199,Vicky Losada,ESP,MF,31.0,,5,428.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.1,1.5,4.0,28.0,8.0,0.0,0.21,0.21,0.0,0.21,0.09,0.23,0.32,0.09,0.32,Matches,AS-Roma,8.0,Spain
2200,2200,Claudia Ciccotti,ITA,MF,28.0,,3,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.4,2.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches,AS-Roma,18.0,Italy
2201,2201,Zara Kramžar,SVN,"FW,MF",16.0,,2,303.0,3.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,0.4,2.3,3.0,12.0,22.0,0.59,0.3,0.89,0.59,0.89,0.56,0.13,0.69,0.56,0.69,Matches,AS-Roma,14.0,Slovenia
2202,2202,Stephanie Öhrström,SWE,GK,35.0,,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,AS-Roma,2.0,Sweden
2203,2203,Alva Selerud,SWE,FW,22.0,,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,Matches,AS-Roma,6.0,Sweden
2204,2204,Mina Bergersen,NOR,MF,19.0,,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,AS-Roma,2.0,Norway
2205,2205,Nina Kajzba,SVN,FW,18.0,,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,AS-Roma,1.0,Slovenia
2206,2206,Anastasia Ferrara,ITA,MF,17.0,,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,0.0,0.82,Matches,AS-Roma,1.0,Italy
2207,2207,Emanuela Testa,null,DF,,,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,AS-Roma,1.0,null
2208,2208,Maria Petrara,ITA,FW,18.0,,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,AS-Roma,1.0,Italy
2209,2209,Liliana Merolla,ITA,GK,16.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AS-Roma,0.0,Italy
2210,2210,Beatrice Bruni,ITA,DF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AS-Roma,0.0,Italy
2211,2211,Carola Zannini,ITA,DF,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AS-Roma,0.0,Italy
2212,2212,Giada Pellegrino Cimò,ITA,MF,15.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AS-Roma,0.0,Italy
2213,2213,Sara Cetinja,SRB,GK,22.0,26.0,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,ASD-Calcio-Pomigliano,,Serbia
2214,2214,Angela Passeri,ITA,DF,18.0,26.0,25,2256.0,25.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.7,7.0,35.0,4.0,0.0,0.04,0.04,0.0,0.04,0.0,0.02,0.03,0.0,0.03,Matches,ASD-Calcio-Pomigliano,,Italy
2215,2215,Zhanna Ferrario,ITA,MF,28.0,25.0,25,2226.0,24.7,1.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.3,0.5,2.9,3.5,28.0,104.0,25.0,0.04,0.12,0.16,0.04,0.16,0.05,0.12,0.17,0.02,0.14,Matches,ASD-Calcio-Pomigliano,,Italy
2216,2216,Ana Martínez,GTM,FW,32.0,26.0,25,2159.0,24.0,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,5.3,5.3,2.1,7.4,103.0,64.0,184.0,0.25,0.0,0.25,0.25,0.25,0.22,0.09,0.31,0.22,0.31,Matches,ASD-Calcio-Pomigliano,,Guatemala
2217,2217,Martina Fusini,ITA,DF,26.0,24.0,24,2050.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,0.8,1.0,14.0,77.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,ASD-Calcio-Pomigliano,,Italy
2218,2218,Federica Rizza,ITA,DF,24.0,24.0,23,2052.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.3,0.5,9.0,51.0,18.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,ASD-Calcio-Pomigliano,,Italy
2219,2219,Tatiely,BRA,"FW,MF",,24.0,22,1810.0,20.1,7.0,0.0,7.0,4.0,3.0,4.0,3.0,0.0,5.7,2.6,1.3,3.9,30.0,70.0,69.0,0.35,0.0,0.35,0.2,0.2,0.28,0.07,0.35,0.13,0.19,Matches,ASD-Calcio-Pomigliano,,Brazil
2220,2220,Valentina Gallazzi,ITA,MF,19.0,22.0,21,1714.0,19.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,1.1,2.0,19.0,47.0,31.0,0.05,0.05,0.11,0.05,0.11,0.05,0.06,0.11,0.05,0.11,Matches,ASD-Calcio-Pomigliano,,Italy
2221,2221,Virginia Di Giammarino,ITA,MF,23.0,25.0,20,1638.0,18.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.5,1.5,0.6,2.1,22.0,57.0,44.0,0.0,0.05,0.05,0.0,0.05,0.08,0.03,0.11,0.08,0.11,Matches,ASD-Calcio-Pomigliano,,Italy
2222,2222,Veronica Battelani,ITA,"FW,MF",20.0,23.0,14,1061.0,11.8,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.8,1.0,1.2,2.2,3.0,31.0,29.0,0.17,0.17,0.34,0.08,0.25,0.16,0.1,0.26,0.09,0.19,Matches,ASD-Calcio-Pomigliano,,Italy
2223,2223,Lana Golob,SVN,DF,22.0,12.0,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,ASD-Calcio-Pomigliano,,Slovenia
2224,2224,Gaia Apicella,ITA,DF,28.0,13.0,11,902.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,ASD-Calcio-Pomigliano,,Italy
2225,2225,Alice Corelli,ITA,FW,18.0,22.0,10,1085.0,12.1,4.0,2.0,6.0,4.0,0.0,0.0,2.0,1.0,2.8,2.8,1.7,4.5,31.0,27.0,87.0,0.33,0.17,0.5,0.33,0.5,0.24,0.14,0.38,0.24,0.38,Matches,ASD-Calcio-Pomigliano,,Italy
2226,2226,Verena Amorim,BRA,FW,,16.0,10,834.0,9.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.9,2.9,0.4,3.3,10.0,11.0,45.0,0.22,0.11,0.32,0.22,0.32,0.31,0.05,0.35,0.31,0.35,Matches,ASD-Calcio-Pomigliano,,Brazil
2227,2227,Katarzyna Konat,POL,DF,26.0,9.0,9,798.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,4.0,4.0,4.0,0.11,0.0,0.11,0.11,0.11,0.09,0.02,0.1,0.09,0.1,Matches,ASD-Calcio-Pomigliano,,Poland
2228,2228,Debora Novellino,ITA,"DF,FW",24.0,25.0,6,871.0,9.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.0,2.1,15.0,27.0,45.0,0.1,0.1,0.21,0.1,0.21,0.12,0.1,0.22,0.12,0.22,Matches,ASD-Calcio-Pomigliano,,Italy
2229,2229,Iris Rabot,FRA,"FW,MF",21.0,17.0,2,335.0,3.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,2.0,24.0,9.0,0.0,0.54,0.54,0.0,0.54,0.05,0.12,0.17,0.05,0.17,Matches,ASD-Calcio-Pomigliano,,France
2230,2230,Asia Bragonzi,ITA,"FW,MF",21.0,8.0,1,250.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,0.0,3.0,16.0,0.36,0.0,0.36,0.36,0.36,0.21,0.01,0.23,0.21,0.23,Matches,ASD-Calcio-Pomigliano,,Italy
2231,2231,Hawa Sangare,FRA,"FW,MF",20.0,11.0,0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,0.38,0.21,0.38,Matches,ASD-Calcio-Pomigliano,,France
2232,2232,Chiara Manca,ITA,"FW,MF",21.0,3.0,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,ASD-Calcio-Pomigliano,,Italy
2233,2233,Giorgia Miotto,ITA,MF,20.0,4.0,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,ASD-Calcio-Pomigliano,,Italy
2234,2234,Sara Caiazzo,ITA,MF,19.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ASD-Calcio-Pomigliano,,Italy
2235,2235,Emanuela Barretta,ITA,GK,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,ASD-Calcio-Pomigliano,,Italy
2236,2236,Fabiana Fierro,ITA,GK,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,ASD-Calcio-Pomigliano,,Italy
2237,2237,Maria Gaglione,null,GK,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,ASD-Calcio-Pomigliano,,null
2238,2238,Patrizia Piscopo,ITA,FW,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,ASD-Calcio-Pomigliano,,Italy
2239,2239,Marta Rocco,ITA,FW,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,ASD-Calcio-Pomigliano,,Italy
2240,2240,Squad Total,null,nan,24.1,44.0,286,2340.0,26.0,26.0,14.0,40.0,22.0,4.0,6.0,33.0,3.0,26.6,21.9,15.5,37.3,302.0,661.0,649.0,1.0,0.54,1.54,0.85,1.38,1.02,0.59,1.62,0.84,1.44,,ASD-Calcio-Pomigliano,,null
2241,2241,Opponent Total,null,nan,25.9,44.0,286,2340.0,26.0,44.0,32.0,76.0,42.0,2.0,2.0,46.0,2.0,42.4,40.9,31.3,72.3,405.0,1198.0,1181.0,1.69,1.23,2.92,1.62,2.85,1.63,1.2,2.84,1.57,2.78,,ASD-Calcio-Pomigliano,,null
2242,2242,Miriam Picchi,ITA,MF,24.0,,23,1750.0,19.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,2.0,3.2,10.0,85.0,57.0,0.0,0.1,0.1,0.0,0.1,0.06,0.1,0.17,0.06,0.17,Matches,FC-Como-Women,26.0,Italy
2243,2243,Giulia Rizzon,ITA,DF,28.0,,22,1980.0,22.0,4.0,0.0,4.0,2.0,2.0,4.0,6.0,0.0,3.7,0.5,0.5,1.0,17.0,60.0,2.0,0.18,0.0,0.18,0.09,0.09,0.17,0.02,0.19,0.02,0.04,Matches,FC-Como-Women,22.0,Italy
2244,2244,Alma Hilaj,ALB,"DF,MF",22.0,,21,1731.0,19.2,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.7,0.7,0.3,1.0,5.0,62.0,20.0,0.05,0.0,0.05,0.05,0.05,0.04,0.02,0.05,0.04,0.05,Matches,FC-Como-Women,23.0,Albania
2245,2245,Matilde Pavan,ITA,"FW,MF",18.0,,21,1536.0,17.1,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.2,2.2,1.4,3.5,28.0,65.0,84.0,0.18,0.12,0.29,0.18,0.29,0.13,0.08,0.21,0.13,0.21,Matches,FC-Como-Women,24.0,Italy
2246,2246,Chiara Beccari,ITA,FW,17.0,,20,1656.0,18.4,5.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0,3.4,3.4,2.4,5.9,60.0,52.0,137.0,0.27,0.11,0.38,0.27,0.38,0.19,0.13,0.32,0.19,0.32,Matches,FC-Como-Women,21.0,Italy
2247,2247,Julia Karlernäs,SWE,MF,28.0,,18,1643.0,18.3,5.0,2.0,7.0,3.0,2.0,2.0,8.0,1.0,5.3,3.8,1.6,5.4,7.0,83.0,40.0,0.27,0.11,0.38,0.16,0.27,0.29,0.09,0.38,0.21,0.29,Matches,FC-Como-Women,19.0,Sweden
2248,2248,Malin Brenn,NOR,DF,23.0,,17,1526.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.3,17.0,43.0,15.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,FC-Como-Women,18.0,Norway
2249,2249,Vlada Kubassova,EST,"FW,MF",26.0,,17,1456.0,16.2,3.0,2.0,5.0,3.0,0.0,1.0,5.0,0.0,3.1,2.3,1.5,3.8,16.0,30.0,117.0,0.19,0.12,0.31,0.19,0.31,0.19,0.1,0.29,0.14,0.24,Matches,FC-Como-Women,23.0,Estonia
2250,2250,Joyce Borini,BRA,"DF,FW",34.0,,16,1506.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.7,1.5,49.0,57.0,37.0,0.0,0.06,0.06,0.0,0.06,0.05,0.04,0.09,0.05,0.09,Matches,FC-Como-Women,22.0,Brazil
